Dataset,language.id,language.name,glottocode,latitude,longitude,family,concept,form_id,value,form
lexirumah,lama1277-lerek,"Painara, Lerek",sout2896,-8.522488,123.546281,Austronesian,smooth,lama1277-lerek-smooth-2,kəˈmel-kəˈmel,kəˈmel+kəˈmel
lexirumah,lama1277-lewoi,"Ile Mandiri Lamaholot, Lewoingu",lama1277,-8.423064,122.816413,Austronesian,smooth,lama1277-lewoi-smooth-1,kəˈlɔhɔ,kəˈlɔhɔ
lexirumah,lama1277-lewoi,"Ile Mandiri Lamaholot, Lewoingu",lama1277,-8.423064,122.816413,Austronesian,rough,lama1277-lewoi-rough-1,podoˈrodo,podoˈrodo
lexirumah,lamm1241-westp,Tubbe,lamm1241,-8.450514,124.054522,Timor-Alor-Pantar,smooth,lamm1241-westp-smooth-1,duba,duba
lexirumah,lamm1241-westp,Tubbe,lamm1241,-8.450514,124.054522,Timor-Alor-Pantar,rough,lamm1241-westp-rough-1,katáŋ-katáŋ,kaˈtáŋ+kaˈtáŋ
lexirumah,lamm1241-westp,Tubbe,lamm1241,-8.450514,124.054522,Timor-Alor-Pantar,rough,lamm1241-westp-rough-2,kora,kora
lexirumah,lioo1240,Lio,lioo1240,-8.69,121.84,Austronesian,rough,lioo1240-rough-1,ŋaga,ŋaga
lexirumah,lioo1240,Lio,lioo1240,-8.69,121.84,Austronesian,smooth,lioo1240-smooth-1,amo,amo
lexirumah,lioo1240,Lio,lioo1240,-8.69,121.84,Austronesian,smooth,lioo1240-smooth-2,ŋelu,ŋelu
lexirumah,lole1239,Lole,lole1239,-10.81453,123.10599,Austronesian,rough,lole1239-rough-1,selak,selak
lexirumah,maka1316,Makasae,maka1316,-8.548563,126.505903,Timor-Alor-Pantar,smooth,maka1316-smooth-1,fu'kal,fuˈkal
lexirumah,maka1316,Makasae,maka1316,-8.548563,126.505903,Timor-Alor-Pantar,smooth,maka1316-smooth-2,lu'meke,luˈmeke
lexirumah,maka1316,Makasae,maka1316,-8.548563,126.505903,Timor-Alor-Pantar,rough,maka1316-rough-1,ra'baka,raˈbaka
lexirumah,mang1405,Manggarai,mang1405,-8.56,120.33,Austronesian,rough,mang1405-rough-1,rugut,rugut
lexirumah,mang1405,Manggarai,mang1405,-8.56,120.33,Austronesian,rough,mang1405-rough-2,sehak,səhak
lexirumah,mang1405,Manggarai,mang1405,-8.56,120.33,Austronesian,rough,mang1405-rough-3,tjirang,t͡ʃiraŋ
lexirumah,mang1405,Manggarai,mang1405,-8.56,120.33,Austronesian,smooth,mang1405-smooth-1,selit,səlit
lexirumah,nage1237,"Nage, East",nage1237,-8.7,121.31,Austronesian,rough,nage1237-rough-1,ˈkasa,ˈkasa
lexirumah,nage1237,"Nage, East",nage1237,-8.7,121.31,Austronesian,smooth,nage1237-smooth-1,ˈŋedu,ˈŋedu
lexirumah,nede1245,Klamu,nede1245,-8.2793,124.1969,Timor-Alor-Pantar,smooth,nede1245-smooth-1,bifi,bifi
lexirumah,nede1245,Klamu,nede1245,-8.2793,124.1969,Timor-Alor-Pantar,rough,nede1245-rough-1,arad:a,aradːa
lexirumah,ngad1267,Ngadha,ngad1267,-8.8,120.98,Austronesian,smooth,ngad1267-smooth-1,ngélu,ŋelu
lexirumah,ngao1245-oja,"Nga'o, Oja",ngao1245,-8.69,121.44,Austronesian,rough,ngao1245-oja-rough-1,ɣəˈja,ɣəˈja
lexirumah,ngao1245-oja,"Nga'o, Oja",ngao1245,-8.69,121.44,Austronesian,smooth,ngao1245-oja-smooth-1,ˈŋeɮu,ˈŋeʎ̝u
lexirumah,ngao1245-watum,"Nga'o, Watumite",ngao1245,-8.72,121.41,Austronesian,rough,ngao1245-watum-rough-1,ɣəˈja,ɣəˈja
lexirumah,ngao1245-watum,"Nga'o, Watumite",ngao1245,-8.72,121.41,Austronesian,smooth,ngao1245-watum-smooth-1,ˈŋeɮu,ˈŋeʎ̝u
lexirumah,p-alor1249,proto-AP,alor1249,None,None,Timor-Alor-Pantar,smooth,p-alor1249-smooth-1,*dul(a),dula
lexirumah,p-mala1545-acd,proto-MP-ACD,mala1545,None,None,Austronesian,smooth,p-mala1545-acd-smooth-1,*dalit,dalit
lexirumah,p-mala1545-acd,proto-MP-ACD,mala1545,None,None,Austronesian,rough,p-mala1545-acd-rough-1,*garaŋ,gaɾaŋ
lexirumah,pura1258,"Blagar, Pura",pura1258,-8.2829,124.3307,Timor-Alor-Pantar,smooth,pura1258-smooth-1,bir 'dula,bir_ˈdula
lexirumah,pura1258,"Blagar, Pura",pura1258,-8.2829,124.3307,Timor-Alor-Pantar,rough,pura1258-rough-1,koŋkar,koŋkar
lexirumah,ring1244,Rikou,ring1244,-10.626703,123.397347,Austronesian,smooth,ring1244-smooth-1,taparodos,taparodos
lexirumah,rong1269,Rongga,rong1269,-8.85,120.71,Austronesian,smooth,rong1269-smooth-1,néné,nene
lexirumah,rong1269,Rongga,rong1269,-8.85,120.71,Austronesian,smooth,rong1269-smooth-2,milu,milu
lexirumah,rong1269,Rongga,rong1269,-8.85,120.71,Austronesian,smooth,rong1269-smooth-3,lila,lila
lexirumah,rong1269,Rongga,rong1269,-8.85,120.71,Austronesian,smooth,rong1269-smooth-4,ghodho,ɣoɗo
lexirumah,sawi1256,Sawila,sawi1256,-8.3433,125.0922,Timor-Alor-Pantar,smooth,sawi1256-smooth-1,da'luka,daˈluka
lexirumah,sawi1256,Sawila,sawi1256,-8.3433,125.0922,Timor-Alor-Pantar,rough,sawi1256-rough-1,da'luka 'nanu,daˈluka_ˈnanu
lexirumah,seba1248,"Hawu, Seba",seba1248,-10.455716,121.87756,Austronesian,rough,seba1248-rough-1,hegèri,hegəri
lexirumah,seba1248,"Hawu, Seba",seba1248,-10.455716,121.87756,Austronesian,rough,seba1248-rough-2,kèri,kəri
lexirumah,sika1262-hewa,"Sika, Hewa",sika1262,-8.595056,122.707028,Austronesian,smooth,sika1262-hewa-smooth-1,mɛlur,mɛlur
lexirumah,sika1262-hewa,"Sika, Hewa",sika1262,-8.595056,122.707028,Austronesian,rough,sika1262-hewa-rough-1,mogɔr,mogɔr
lexirumah,soaa1237,So'a,cent2074,-8.68,121.05,Austronesian,smooth,soaa1237-smooth-1,ˈŋelu,ˈŋelu
lexirumah,teiw1235,"Teiwa, Lebang",leba1239,-8.257,124.2151,Timor-Alor-Pantar,smooth,teiw1235-smooth-1,paħa'ran,paħaˈran
lexirumah,teiw1235,"Teiwa, Lebang",leba1239,-8.257,124.2151,Timor-Alor-Pantar,rough,teiw1235-rough-1,saħa'kar,saħaˈkar
lexirumah,teiw1235-adiab,"Teiwa, Adiabang",teiw1235,-8.326,124.228,Timor-Alor-Pantar,smooth,teiw1235-adiab-smooth-1,du:l,duːl
lexirumah,teiw1235-adiab,"Teiwa, Adiabang",teiw1235,-8.326,124.228,Timor-Alor-Pantar,rough,teiw1235-adiab-rough-1,qa:l,qaːl
lexirumah,teiw1235-nule,"Teiwa, Nule",teiw1235,-8.3775,124.2303,Timor-Alor-Pantar,smooth,teiw1235-nule-smooth-1,idu:l,iduːl
lexirumah,teiw1235-nule,"Teiwa, Nule",teiw1235,-8.3775,124.2303,Timor-Alor-Pantar,rough,teiw1235-nule-rough-1,mə'tumə'tu,məˈtuməˈtu
lexirumah,tetu1245-suai,"Tetun, Suai",sout2898,-9.314842,125.255396,Austronesian,smooth,tetu1245-suai-smooth-1,kaˈronak,kaˈronak
lexirumah,tetu1245-suai,"Tetun, Suai",sout2898,-9.314842,125.255396,Austronesian,rough,tetu1245-suai-rough-1,ˈfukun makaˈɁas,ˈfukun_makaˈʔas
lexirumah,tiii1241,Tii,tiii1241,-10.862977,122.960898,Austronesian,smooth,tiii1241-smooth-1,manggatusi,maᵑgatusi
lexirumah,tiii1241,Tii,tiii1241,-10.862977,122.960898,Austronesian,rough,tiii1241-rough-1,sela,sela
lexirumah,tiii1241,Tii,tiii1241,-10.862977,122.960898,Austronesian,rough,tiii1241-rough-2,duku-le'u,ɗuku+leʔu
lexirumah,waim1252,Waima'a,waim1252,-8.53,126.32,Austronesian,smooth,waim1252-smooth-1,l'uo,lˀuo
lexirumah,waim1252,Waima'a,waim1252,-8.53,126.32,Austronesian,rough,waim1252-rough-1,m'aga,mˀaga
lexirumah,wers1238-marit,"Wersing, Maritaing",wers1238,-8.2968139,125.1093111,Timor-Alor-Pantar,smooth,wers1238-marit-smooth-1,də'lɔk,dəˈlɔk
lexirumah,wers1238-marit,"Wersing, Maritaing",wers1238,-8.2968139,125.1093111,Timor-Alor-Pantar,rough,wers1238-marit-rough-1,a'bɔr siŋ,aˈbɔr_siŋ
lexirumah,wers1238-taram,"Wersing, Taramana",wers1238,-8.167276,124.850714,Timor-Alor-Pantar,smooth,wers1238-taram-smooth-1,terisi dolok,terisi_dolok
lexirumah,wers1238-taram,"Wersing, Taramana",wers1238,-8.167276,124.850714,Timor-Alor-Pantar,rough,wers1238-taram-rough-1,potor,potor
lexirumah,west2547-welaun,Welaun,west2547,-9.087594,124.985028,Austronesian,smooth,west2547-welaun-smooth-1,darat,darat
lexirumah,west2547-welaun,Welaun,west2547,-9.087594,124.985028,Austronesian,rough,west2547-welaun-rough-1,kokar,kokar
lexirumah,weta1243,Wetan,weta1243,-7.89949,129.538524,Austronesian,smooth,weta1243-smooth-1,mtekra,mtekra
lexirumah,weta1243,Wetan,weta1243,-7.89949,129.538524,Austronesian,rough,weta1243-rough-1,rotrota,rotrota
lexirumah,kara1499,Kalamang,kara1499,-3.481154,132.721147,West Bomberai,smooth,kara1499-smooth-1,ˈliciŋ,ˈlit͡ʃiŋ
lexirumah,urua1244,Uruangnirin,urua1244,-3.42448,132.744455,Austronesian,smooth,urua1244-smooth-1,halus,halus
lexirumah,urua1244,Uruangnirin,urua1244,-3.42448,132.744455,Austronesian,rough,urua1244-rough-1,kasar,kasar
lexirumah,sarr1247,Sar,sarr1247,-8.339566,124.199359,Timor-Alor-Pantar,smooth,sarr1247-smooth-1,du:l,ˈduːl
lexirumah,dadu1237,Dadu'a,dadu1237,-8.489721,125.903071,Austronesian,smooth,dadu1237-smooth-1,nakmusik,nakmusik
lexirumah,naue1237,Naueti,naue1237,-8.71,126.74,Austronesian,rough,naue1237-rough-1,kroki,kroki
lexirumah,rois1241,Ro'is Amarasi,rois1241,-10.291326,123.856114,Austronesian,smooth,rois1241-smooth-1,maskeri',maskeriʔ
lexirumah,sibo1242,Suboo,sibo1242,-8.2732,124.7231,Timor-Alor-Pantar,smooth,sibo1242-smooth-1,minaaka,minaːka
lexirumah,sibo1242,Suboo,sibo1242,-8.2732,124.7231,Timor-Alor-Pantar,rough,sibo1242-rough-1,piila,piːla
lexirumah,kamb1299,Kambera,kamb1299,-9.88,120.23,Austronesian,rough,kamb1299-rough-1,panggàru,paˈᵑgɑru
lexirumah,kamb1299,Kambera,kamb1299,-9.88,120.23,Austronesian,smooth,kamb1299-smooth-1,tarahik,taˈrahik
lexirumah,rett1240,"Reta, Pura",rett1240,-8.3224,124.3543,Timor-Alor-Pantar,smooth,rett1240-smooth-1,dula,dula
lexirumah,rett1240,"Reta, Pura",rett1240,-8.3224,124.3543,Timor-Alor-Pantar,rough,rett1240-rough-1,ha:hi,haːhi
lexirumah,batu1258,Batuley,batu1258,-5.735916,134.812861,Austronesian,rough,batu1258-rough-1,kasar,kasar
lexirumah,batu1258,Batuley,batu1258,-5.735916,134.812861,Austronesian,smooth,batu1258-smooth-1,mumur,mumur
lexirumah,mamb1306-Slete,"South Mambae, Letefoho",mamb1306,-8.974955,125.647294,Austronesian,smooth,mamb1306-Slete-smooth-1,mlai,mlai
lexirumah,blag1240-manat,"Blagar, Manatang",blag1240,-8.3037,124.3072,Timor-Alor-Pantar,smooth,blag1240-manat-smooth-1,dula,dula
lexirumah,blag1240-manat,"Blagar, Manatang",blag1240,-8.3037,124.3072,Timor-Alor-Pantar,rough,blag1240-manat-rough-1,korotaŋ,korotaŋ
lexirumah,rett1240-hula,"Reta, Hula",rett1240,-8.2125,124.4081,Timor-Alor-Pantar,smooth,rett1240-hula-smooth-1,dula,dula
lexirumah,rett1240-hula,"Reta, Hula",rett1240,-8.2125,124.4081,Timor-Alor-Pantar,rough,rett1240-hula-rough-1,ha:hi,haːhi
lexirumah,sibo1242-atii,"Suboo, Atiibaai",sibo1242,-8.2754,124.7268,Timor-Alor-Pantar,rough,sibo1242-atii-rough-1,tapaa,tapaː
lexirumah,sibo1242-atii,"Suboo, Atiibaai",sibo1242,-8.2754,124.7268,Timor-Alor-Pantar,smooth,sibo1242-atii-smooth-1,tuaka,tuaka
lexirumah,tiay1238,Tiyei,tiay1238,-8.295197,124.756008,Timor-Alor-Pantar,rough,tiay1238-rough-1,aroːsaŋ,aroːsaŋ
lexirumah,tiay1238,Tiyei,tiay1238,-8.295197,124.756008,Timor-Alor-Pantar,smooth,tiay1238-smooth-1,minak,minak
lexirumah,waer1237,Waerana,waer1237,-8.75,120.79,Austronesian,smooth,waer1237-smooth-1,lamu,lamu
lexirumah,waer1237,Waerana,waer1237,-8.75,120.79,Austronesian,rough,waer1237-rough-1,kasar,kasar
lexirumah,abui1241-papun,Papuna,abui1241,-8.334706,124.715864,Timor-Alor-Pantar,rough,abui1241-papun-rough-1,biːkɑ,biːkɑ
lexirumah,abui1241-papun,Papuna,abui1241,-8.334706,124.715864,Timor-Alor-Pantar,smooth,abui1241-papun-smooth-1,mɪnɑkɑ,mɪnɑkɑ
lexirumah,gese1240,Geser-Gorom,gese1240,-4.004276,131.405702,Austronesian,smooth,gese1240-smooth-1,ˈalus,ˈalus
lexirumah,gese1240,Geser-Gorom,gese1240,-4.004276,131.405702,Austronesian,rough,gese1240-rough-1,ˈasar,ˈasar
lexirumah,bone1254,Bonerate,bone1254,-7.38,121.79,Austronesian,smooth,bone1254-smooth-1,aˈlusu,aˈlusu
lexirumah,bone1254-kalao,"Bonerate, Kalaotoa",bone1254,-7.373472,121.786714,Austronesian,smooth,bone1254-kalao-smooth-1,haˈlusu ,haˈlusu
lexirumah,bone1254-kalao,"Bonerate, Kalaotoa",bone1254,-7.373472,121.786714,Austronesian,smooth,bone1254-kalao-smooth-2, ˈmelo,ˈmelo
lexirumah,wabu1242,"Cia-Cia, Wabula",wabu1242,-5.5906,122.856605,Austronesian,smooth,wabu1242-smooth-1,mahindolo,mahiⁿdolo
lexirumah,ciac1237-pasar,"Cia-Cia, Pasarwajo",ciac1237,-5.473695,122.837488,Austronesian,smooth,ciac1237-pasar-smooth-1,mondolo,moⁿdolo
lexirumah,kamb1300,Kambowa,kamb1300,-5.023926,122.95151,Austronesian,smooth,kamb1300-smooth-1,nomolaŋi,nomolaŋi
lexirumah,nucl1574-boneg,"Kioko, Bonegunu",nucl1574,-4.941037,122.985642,Austronesian,smooth,nucl1574-boneg-smooth-1,nomondeli ,nomoⁿdeli
lexirumah,nucl1574-boneg,"Kioko, Bonegunu",nucl1574,-4.941037,122.985642,Austronesian,smooth,nucl1574-boneg-smooth-2, noʔalusu,noʔalusu
lexirumah,panc1247-lawel,"Pancana, Lawele",panc1247,-5.223,122.948,Austronesian,smooth,panc1247-lawel-smooth-1,halus,halus
lexirumah,kaim1241,Kaimbulawa,kaim1241,-5.65,122.54,Austronesian,smooth,kaim1241-smooth-1,mondeli,moⁿdeli
lexirumah,kama1364-b,Kamaru 2,kama1364,-5.158186,123.063712,Austronesian,smooth,kama1364-b-smooth-1,mararo,mararo
lexirumah,woli1241-baadi,"Wolio, Baadia",woli1241,-5.483662,122.598594,Austronesian,smooth,woli1241-baadi-smooth-1,alusu,alusu
lexirumah,woli1241-bone,"Wolio, Bone-Bone",woli1241,-5.466089,122.589235,Austronesian,smooth,woli1241-bone-smooth-1,alusu,alusu
lexirumah,woli1241-talag,"Wolio, Talaga",woli1241,-5.482724,122.082716,Austronesian,smooth,woli1241-talag-smooth-1,"alusu, mararo",alusuˌ_mararo
lexirumah,kala1394,Kalao,kala1394,-7.307175,120.950026,Austronesian,smooth,kala1394-smooth-1,laro ,laro
lexirumah,kala1394,Kalao,kala1394,-7.307175,120.950026,Austronesian,smooth,kala1394-smooth-2, malaro ,malaro
lexirumah,kala1394,Kalao,kala1394,-7.307175,120.950026,Austronesian,smooth,kala1394-smooth-3, maʔallu,maʔalːu
lexirumah,kala1394-lambe,"Kalao, Lambego",kala1394,-7.303255,120.992852,Austronesian,smooth,kala1394-lambe-smooth-1,maˈʔalu,maˈʔalu
lexirumah,nucl1577,Laiyolo,nucl1577,-6.46,120.48,Austronesian,smooth,nucl1577-smooth-1,"malaro, maʔalusu",malaroˌ_maʔalusu
lexirumah,bara1372,"Laiyolo, Barang-Barang",bara1372,-6.408149,120.471496,Austronesian,smooth,bara1372-smooth-1,"məlaro, maʔalusuʔ",məlaroˌ_maʔalusuʔ
lexirumah,wotu1240,Wotu,wotu1240,-2.6,120.9,Austronesian,smooth,wotu1240-smooth-1,malaɲɲi,malaɲɲi
lexirumah,stan1308,Muna,stan1308,-5.4,122.54,Austronesian,smooth,stan1308-smooth-1,aoalusu,aoalusu
lexirumah,kuli1254,Kulisusu,kuli1254,-4.58,123.05,Austronesian,smooth,kuli1254-smooth-1,molori,molori
lexirumah,ciac1237-wasam,"Cia-Cia, Wasambua",ciac1237,-5.6046,122.59627,Austronesian,smooth,ciac1237-wasam-smooth-1,halusu,halusu
lexirumah,kaes1237,Kaisabu,kaes1237,-5.47522,122.68673,Austronesian,smooth,kaes1237-smooth-1,alusu,alusu
lexirumah,masi1269,"Cia-Cia, Masiri",masi1269,-5.4367,122.89965,Austronesian,smooth,masi1269-smooth-1,halusu ,halusu
lexirumah,masi1269,"Cia-Cia, Masiri",masi1269,-5.4367,122.89965,Austronesian,smooth,masi1269-smooth-2,mondeli,moⁿdeli
lexirumah,ciac1237-lapan,"Cia-Cia, Lapandewa",ciac1237,-5.39368,122.97893,Austronesian,smooth,ciac1237-lapan-smooth-1,kandolu,kaⁿdolu
lexirumah,bino1238,"Tukang Besi, Binongko",bino1238,-5.920185,123.982758,Austronesian,smooth,bino1238-smooth-1,mehu,mehu
lexirumah,ciac1237-bahar,"Cia-Cia, Bahari",ciac1237,-5.68027,122.71488,Austronesian,smooth,ciac1237-bahar-smooth-1,mondolu,moⁿdolu
lexirumah,ciac1237-kaong,"Cia-Cia, Kaongkeongkea",ciac1237,-5.47177,122.75413,Austronesian,smooth,ciac1237-kaong-smooth-1,kamelo,kamelo
lexirumah,ciac1237-kase,"Cia-Cia, Kase",ciac1237,-5.58367,122.87633,Austronesian,smooth,ciac1237-kase-smooth-1,alusu,alusu
lexirumah,wali1265,"Cia-Cia, Wali",wali1265,-5.97238,124.06653,Austronesian,smooth,wali1265-smooth-1,mondolu,moⁿdolu
lexirumah,kumb1274-wakol,Wakole,kumb1274,-5.50728,122.87553,Austronesian,smooth,kumb1274-wakol-smooth-1,mondolu,moⁿdolu
lexirumah,kumb1274-wolow,Wolowa,kumb1274,-5.52382,122.86093,Austronesian,smooth,kumb1274-wolow-smooth-1,halusu,halusu
lexirumah,kumb1274,Kumbewaha,kumb1274,-5.34,123.15,Austronesian,smooth,kumb1274-smooth-1,alusu,alusu
lexirumah,ciac1237-kondo,"Cia-Cia, Kondowa",ciac1237,-5.6472,122.78717,Austronesian,smooth,ciac1237-kondo-smooth-1,alusu,alusu
lexirumah,ciac1237-wagol,"Cia-Cia, Wagola",ciac1237,-5.65953,122.61678,Austronesian,smooth,ciac1237-wagol-smooth-1,ndolu,ⁿdolu
lexirumah,ciac1237-liwum,"Cia-Cia, Liwumpacu",ciac1237,-5.61257,122.85693,Austronesian,smooth,ciac1237-liwum-smooth-1,ndolu,ⁿdolu
lexirumah,lasa1237,Lasalimu,lasa1237,-5.24,123.13,Austronesian,smooth,lasa1237-smooth-1,alusu,alusu
lexirumah,wabu1242,"Cia-Cia, Wabula",wabu1242,-5.5906,122.856605,Austronesian,smooth,wabu1242-smooth-2,mondolu,moⁿdolu
lexirumah,taki1249,"Cia-Cia, Takimpo",taki1249,-5.64947,122.71667,Austronesian,smooth,taki1249-smooth-1,muhaindolu,muhaiⁿdolu
lexirumah,ciac1237-batu,"Cia-Cia, Batu Atas",ciac1237,-5.53385,122.7452,Austronesian,smooth,ciac1237-batu-smooth-1,alusu,alusu
lexirumah,ciac1237-tira,"Cia-Cia, Tira",ciac1237,-5.47708,122.72857,Austronesian,smooth,ciac1237-tira-smooth-1,alusu,alusu
lexirumah,ciac1237-rongi,"Cia-Cia, Rongi",ciac1237,-5.4895,122.70412,Austronesian,smooth,ciac1237-rongi-smooth-1,kandolu,kaⁿdolu
lexirumah,ciac1237-gonda,"Cia-Cia, Gonda Baru",ciac1237,-5.58045,122.73825,Austronesian,smooth,ciac1237-gonda-smooth-1,halusu,halusu
lexirumah,ciac1237-karya,"Cia-Cia, Karya Baru",ciac1237,-5.62437,122.7068,Austronesian,smooth,ciac1237-karya-smooth-1,sindolapu ,siⁿdolapu
lexirumah,ciac1237-karya,"Cia-Cia, Karya Baru",ciac1237,-5.62437,122.7068,Austronesian,smooth,ciac1237-karya-smooth-2,ndolu,ⁿdolu
lexirumah,ciac1237-gunun,"Cia-Cia, Gunung Sejuk",ciac1237,-5.67105,122.78732,Austronesian,smooth,ciac1237-gunun-smooth-1,malu,malu
lexirumah,ciac1237-mambu,"Cia-Cia, Mambulu",ciac1237,-5.68953,122.63715,Austronesian,smooth,ciac1237-mambu-smooth-1,mondolu,moⁿdolu
lexirumah,bura1274,"Cia-Cia, Burangasi",bura1274,-5.68313,122.6711,Austronesian,smooth,bura1274-smooth-1,alusu,alusu
lexirumah,bura1274,"Cia-Cia, Burangasi",bura1274,-5.68313,122.6711,Austronesian,smooth,bura1274-smooth-2,mundolu,muⁿdolu
lexirumah,ciac1237-bola,"Cia-Cia, Bola",ciac1237,-5.90813,124.03775,Austronesian,smooth,ciac1237-bola-smooth-1,mondolu,moⁿdolu
lexirumah,ciac1237-bangu,"Cia-Cia, Bangun",ciac1237,-5.50215,122.52507,Austronesian,smooth,ciac1237-bangu-smooth-1,mundeli,muⁿdeli
lexirumah,hata1243,Hatam,hata1243,-1.14,134.04,Hatam-Mansim,smooth,hata1243-smooth-1,mblus,mblus
lexirumah,hata1243,Hatam,hata1243,-1.14,134.04,Hatam-Mansim,smooth,hata1243-smooth-2,dia,dia
lexirumah,mpur1239,Mpur,mpur1239,-0.75,133.17,Mpur,smooth,mpur1239-smooth-1,senafok,senaɸok
lexirumah,mpur1239,Mpur,mpur1239,-0.75,133.17,Mpur,smooth,mpur1239-smooth-2,serama,serama
lexirumah,mani1235,Sougb,mani1235,-1.5,133.95,East Bird's Head,smooth,mani1235-smooth-1,eskraha,eskraha
lexirumah,mani1235,Sougb,mani1235,-1.5,133.95,East Bird's Head,smooth,mani1235-smooth-2,edeskwesi,edeskwesi
lexirumah,meya1236,Meyah,meya1236,-1.18,133.62,East Bird's Head,smooth,meya1236-smooth-1,efeta.,eɸeta
lexirumah,meya1236,Meyah,meya1236,-1.18,133.62,East Bird's Head,smooth,meya1236-smooth-2,orswos,orswos
lexirumah,remb1250,Rembong,nucl1516,-8.53,120.97,Austronesian,smooth,remb1250-smooth-1,alus,alus
lexirumah,remb1250,Rembong,nucl1516,-8.53,120.97,Austronesian,rough,remb1250-rough-1,ghas,ɣaːs
lexirumah,woli1241,Wolio,woli1241,-5.33,122.67,Austronesian,smooth,woli1241-smooth-1,ma-raro,ma+raro
lexirumah,woli1241,Wolio,woli1241,-5.33,122.67,Austronesian,rough,woli1241-rough-1,kasara,kasara
lexirumah,woli1241,Wolio,woli1241,-5.33,122.67,Austronesian,rough,woli1241-rough-2,taᵐparasa,taᵐparasa
lexirumah,ngad1267,Ngadha,ngad1267,-8.8,120.98,Austronesian,rough,ngad1267-rough-1,ɗogo-ɗəgi,ɗogo_ɗəgi
lexirumah,sika1262-tanai,"Sika, Tana Ai",tana1283,-8.599602,122.619438,Austronesian,smooth,sika1262-tanai-smooth-1,glohor,glohor
lexirumah,sika1262-tanai,"Sika, Tana Ai",tana1283,-8.599602,122.619438,Austronesian,smooth,sika1262-tanai-smooth-2,melur,melur
lexirumah,sika1262-tanai,"Sika, Tana Ai",tana1283,-8.599602,122.619438,Austronesian,smooth,sika1262-tanai-smooth-3,plasur,plasur
lexirumah,sika1262-tanai,"Sika, Tana Ai",tana1283,-8.599602,122.619438,Austronesian,smooth,sika1262-tanai-smooth-4,ʔalus,ʔalus
lexirumah,sika1262-tanai,"Sika, Tana Ai",tana1283,-8.599602,122.619438,Austronesian,rough,sika1262-tanai-rough-1,glara-ŋ,glara+ŋ
lexirumah,sika1262-tanai,"Sika, Tana Ai",tana1283,-8.599602,122.619438,Austronesian,rough,sika1262-tanai-rough-2,gloro-ŋ glara-t,gloro+ŋ_glara+t
lexirumah,term1237,Termanu,term1237,-10.692572,123.139261,Austronesian,smooth,term1237-smooth-1,tali-modis,tali_modis
lexirumah,term1237,Termanu,term1237,-10.692572,123.139261,Austronesian,rough,term1237-rough-1,sela-k,sela+k
lexirumah,buru1303,Buru,buru1303,-3.44,126.63,Austronesian,smooth,buru1303-smooth-1,em-ribe,em+ribe
lexirumah,buru1303,Buru,buru1303,-3.44,126.63,Austronesian,rough,buru1303-rough-1,wala-laka-k,wala_laka+k
lexirumah,dobe1238,Dobel,dobe1238,-6.33,134.64,Austronesian,smooth,dobe1238-smooth-1,luray,luraj
lexirumah,dobe1238,Dobel,dobe1238,-6.33,134.64,Austronesian,rough,dobe1238-rough-1,kʷumir,kʷumir
lexirumah,irar1238,Irarutu,irar1238,-2.94,133.59,Austronesian,smooth,irar1238-smooth-1,səruidənə,səruidənə
lexirumah,irar1238,Irarutu,irar1238,-2.94,133.59,Austronesian,rough,irar1238-rough-1,nətəɸəti ɸərə,nətəɸəti_ɸərə
lexirumah,sawa1247,Sawai,sawa1247,0.51,128.09,Austronesian,smooth,sawa1247-smooth-1,n-mɛnɛnɛs,n+mɛnɛnɛs
lexirumah,sawa1247,Sawai,sawa1247,0.51,128.09,Austronesian,rough,sawa1247-rough-1,n-mɛnɛnɛs pa,n+mɛnɛnɛs_pa
lexirumah,sawa1247,Sawai,sawa1247,0.51,128.09,Austronesian,rough,sawa1247-rough-2,kasar,kasar
lexirumah,kais1235,Kais,kais1235,-1.819,132.1591,South Bird's Head,smooth,kais1235-smooth-1,porudamo,porudamo
lexirumah,kemb1235,"Kemberano, Kalitami",kemb1235,-2.1231,132.611,South Bird's Head,smooth,kemb1235-smooth-1,tetera,tetera
lexirumah,kond1303,Konda,kond1303,-1.83,132.06,Konda-Yahadian,smooth,kond1303-smooth-1,asiserere,asiserere
lexirumah,negr1235,"Kokoda, Negeri Besar",negr1235,-2.0843,132.3699,South Bird's Head,smooth,negr1235-smooth-1,biribiri,biribiri
lexirumah,kabu1249,"Kaburi, Benawa",kabu1249,-1.93,132.53,South Bird's Head,smooth,kabu1249-smooth-1,hehetaizi,hehetaizi
lexirumah,kasu1243,"Kokoda, Kasueri",kasu1243,-2.1494,132.3783,South Bird's Head,smooth,kasu1243-smooth-1,ˈβiriβiria,ˈβiri+βiria
lexirumah,pati1239,Patipi,pati1239,-2.68843,132.418981,Austronesian,smooth,pati1239-smooth-1,saˈpin,saˈpin
lexirumah,pura1253,Puragi,pura1253,-2.06,132.3,South Bird's Head,smooth,pura1253-smooth-1,wɔˈtɛtɛanu,wɔˈtɛtɛanu
lexirumah,yaha1248,Mugim,yaha1248,-1.9833,132.1167,Konda-Yahadian,smooth,yaha1248-smooth-1,xiˈxirɛ,xiˈxirɛ
lexirumah,mosk1236,Moskona,mosk1236,-1.62,133.15,East Bird's Head,smooth,mosk1236-smooth-1,eywarsa,ejwaɾsa
