Language,ISO_code,Phoible_code,Meaning,Form,Trill,Dataset,Latitude,Longitude,Family,Branch,Area,Continent,Rough.M,rough,R_type,r,l
Nyakur,cbn,cbn,smooth,hriəp,no,CLICS,15.8909,101.515,Austroasiatic,Southern Mon-Khmer,Southeast Asia,S/SE Asia,-6.9,FALSE,no trill,TRUE,FALSE
Samre,sxm,sxm,smooth,riəp.B,no,CLICS,12.243,103.139,Austroasiatic,NA,Southeast Asia,S/SE Asia,-6.9,FALSE,no trill,TRUE,FALSE
Chong,cog,cog,smooth,səmə:.A,yes,CLICS,12.5218,102.514,Austroasiatic,Eastern Mon-Khmer,Southeast Asia,S/SE Asia,-6.9,FALSE,trill,FALSE,FALSE
Surin Khmer,khm,khm,smooth,ri:əp,no,CLICS,12.5,105,Austroasiatic,Eastern Mon-Khmer,Southeast Asia,S/SE Asia,-6.9,FALSE,no trill,TRUE,FALSE
Andi,ani,NA,rough,qačʼi,yes,CLICS,42.8078,46.2919,Nakh-Daghestanian,Daghestanian,Greater Mesopotamia,W and SW Eurasia,6.2,TRUE,trill,FALSE,FALSE
Akhvakh (Northern dialect),akv,NA,rough,q̄ačʼadabe,yes,CLICS,42.4003,46.3037,Nakh-Daghestanian,Daghestanian,Greater Mesopotamia,W and SW Eurasia,6.2,TRUE,trill,FALSE,FALSE
Karata,kpt,NA,rough,qačʼob,yes,CLICS,42.6501,46.3151,Nakh-Daghestanian,Daghestanian,Greater Mesopotamia,W and SW Eurasia,6.2,TRUE,trill,FALSE,FALSE
Khwarshi (Khwarshi dialect),khv,NA,rough,qoqoru,yes,CLICS,42.25,46.17,Nakh-Daghestanian,Daghestanian,Greater Mesopotamia,W and SW Eurasia,6.2,TRUE,trill,TRUE,FALSE
Hinuq,gin,NA,rough,boƛoyu,yes,CLICS,42.4502,45.8064,Nakh-Daghestanian,Daghestanian,Greater Mesopotamia,W and SW Eurasia,6.2,TRUE,trill,FALSE,FALSE
Hinuq,gin,NA,rough,qačʼaw,yes,CLICS,42.4502,45.8064,Nakh-Daghestanian,Daghestanian,Greater Mesopotamia,W and SW Eurasia,6.2,TRUE,trill,FALSE,FALSE
Chamalal,cji,NA,rough,ƛ̄ʼaɣub,yes,CLICS,42.5024,45.995,Nakh-Daghestanian,Daghestanian,Greater Mesopotamia,W and SW Eurasia,6.2,TRUE,trill,FALSE,FALSE
Chamalal,cji,NA,rough,qačʼub,yes,CLICS,42.5024,45.995,Nakh-Daghestanian,Daghestanian,Greater Mesopotamia,W and SW Eurasia,6.2,TRUE,trill,FALSE,FALSE
Chamalal,cji,NA,rough,bihu-bicub,yes,CLICS,42.5024,45.995,Nakh-Daghestanian,Daghestanian,Greater Mesopotamia,W and SW Eurasia,6.2,TRUE,trill,FALSE,FALSE
Hunzib,huz,NA,rough,čʼečʼeru,yes,CLICS,42.0808,46.1369,Nakh-Daghestanian,Daghestanian,Greater Mesopotamia,W and SW Eurasia,6.2,TRUE,trill,TRUE,FALSE
Hunzib,huz,NA,rough,qačʼab,yes,CLICS,42.0808,46.1369,Nakh-Daghestanian,Daghestanian,Greater Mesopotamia,W and SW Eurasia,6.2,TRUE,trill,FALSE,FALSE
Lak,lbe,lbe,rough,harapʼaras̄a,yes,CLICS,42.1328,47.0809,Nakh-Daghestanian,Daghestanian,Greater Mesopotamia,W and SW Eurasia,6.2,TRUE,trill,TRUE,FALSE
Dargwa,dar,NA,rough,qʼaˤrqʼsi,yes,CLICS,42.4257,47.4388,Nakh-Daghestanian,Daghestanian,Greater Mesopotamia,W and SW Eurasia,6.2,TRUE,trill,TRUE,FALSE
Aghul,agx,NA,rough,xucʼef,yes,CLICS,41.9242,47.5843,Nakh-Daghestanian,Daghestanian,Greater Mesopotamia,W and SW Eurasia,6.2,TRUE,trill,FALSE,FALSE
Lezgian,lez,NA,rough,weq̄i,yes,CLICS,41.5157,47.8951,Nakh-Daghestanian,Daghestanian,Greater Mesopotamia,W and SW Eurasia,6.2,TRUE,trill,FALSE,FALSE
Rutul,rut,rut,rough,tersdɨ,yes,CLICS,41.6187,47.3244,Nakh-Daghestanian,Daghestanian,Greater Mesopotamia,W and SW Eurasia,6.2,TRUE,trill,TRUE,FALSE
Rutul,rut,rut,rough,huˤrmetsɨzdɨ,yes,CLICS,41.6187,47.3244,Nakh-Daghestanian,Daghestanian,Greater Mesopotamia,W and SW Eurasia,6.2,TRUE,trill,TRUE,FALSE
Tabasaran (Southern dialect),tab,NA,rough,mešrebsuz,yes,CLICS,41.83,47.92,Nakh-Daghestanian,Daghestanian,Greater Mesopotamia,W and SW Eurasia,6.2,TRUE,trill,TRUE,FALSE
Tabasaran (Southern dialect),tab,NA,rough,kubut,yes,CLICS,41.83,47.92,Nakh-Daghestanian,Daghestanian,Greater Mesopotamia,W and SW Eurasia,6.2,TRUE,trill,FALSE,FALSE
Tabasaran (Southern dialect),tab,NA,rough,behem daru,yes,CLICS,41.83,47.92,Nakh-Daghestanian,Daghestanian,Greater Mesopotamia,W and SW Eurasia,6.2,TRUE,trill,TRUE,FALSE
Khinalug,kjj,NA,rough,kubut,yes,CLICS,41.1801,48.0571,Nakh-Daghestanian,Daghestanian,Greater Mesopotamia,W and SW Eurasia,6.2,TRUE,trill,FALSE,FALSE
Khinalug,kjj,NA,rough,q̄atanɣaz,yes,CLICS,41.1801,48.0571,Nakh-Daghestanian,Daghestanian,Greater Mesopotamia,W and SW Eurasia,6.2,TRUE,trill,FALSE,FALSE
Khinalug,kjj,NA,rough,sar,yes,CLICS,41.1801,48.0571,Nakh-Daghestanian,Daghestanian,Greater Mesopotamia,W and SW Eurasia,6.2,TRUE,trill,TRUE,FALSE
Tsakhur,tkr,NA,rough,kobutun,yes,CLICS,41.5916,46.8858,Nakh-Daghestanian,Daghestanian,Greater Mesopotamia,W and SW Eurasia,6.2,TRUE,trill,FALSE,FALSE
Kumyk,kum,NA,rough,išɣɨnsɨz,yes,CLICS,43,47,Turkic,Common Turkic,Greater Mesopotamia,W and SW Eurasia,6.2,TRUE,trill,FALSE,FALSE
Kumyk,kum,NA,rough,tiri,yes,CLICS,43,47,Turkic,Common Turkic,Greater Mesopotamia,W and SW Eurasia,6.2,TRUE,trill,TRUE,FALSE
Judeo-Tat,jdt,NA,rough,bix̌urmetlüye,no,CLICS,42.068306,48.264749,Indo-European,NA,Greater Mesopotamia,W and SW Eurasia,6.2,TRUE,no trill,TRUE,TRUE
Chechen,che,che,rough,morsa,yes,CLICS,43.5,45.5,Nakh-Daghestanian,Nakh,Greater Mesopotamia,W and SW Eurasia,6.2,TRUE,trill,TRUE,FALSE
Chechen,che,che,rough,šoga,yes,CLICS,43.5,45.5,Nakh-Daghestanian,Nakh,Greater Mesopotamia,W and SW Eurasia,6.2,TRUE,trill,FALSE,FALSE
Udi,udi,NA,rough,tünd,yes,CLICS,40.9,47.7236,Nakh-Daghestanian,Daghestanian,Greater Mesopotamia,W and SW Eurasia,6.2,TRUE,trill,FALSE,FALSE
Avar,ava,ava,rough,qačʼab,no,CLICS,41.7047,46.558,Nakh-Daghestanian,Daghestanian,Greater Mesopotamia,W and SW Eurasia,6.2,TRUE,no trill,FALSE,FALSE
Avar,ava,ava,rough,soʕab,no,CLICS,41.7047,46.558,Nakh-Daghestanian,Daghestanian,Greater Mesopotamia,W and SW Eurasia,6.2,TRUE,no trill,FALSE,FALSE
Erzya Mordvin,myv,myv,rough,kazʸamo,yes,CLICS,52.8548,45.3901,Uralic,Finno-Ugric,Inner Asia,N-C Asia,6.2,TRUE,NA,FALSE,FALSE
Estonian,est,est,rough,kar̃e,yes,CLICS,58.55,25.82,Uralic,Finno-Ugric,Inner Asia,N-C Asia,6.2,TRUE,NA,TRUE,FALSE
Estonian,est,est,rough,kar̃m,yes,CLICS,58.55,25.82,Uralic,Finno-Ugric,Inner Asia,N-C Asia,6.2,TRUE,NA,TRUE,FALSE
Finnish,fin,fin,rough,epætasainen,yes,CLICS,64.7628,25.5577,Uralic,Finno-Ugric,Inner Asia,N-C Asia,6.2,TRUE,trill,FALSE,FALSE
Finnish,fin,fin,rough,kar̃kea,yes,CLICS,64.7628,25.5577,Uralic,Finno-Ugric,Inner Asia,N-C Asia,6.2,TRUE,trill,TRUE,FALSE
Komi,kpv,kpv,rough,sar̃öga,yes,CLICS,64.0527,54.946,Uralic,Finno-Ugric,Inner Asia,N-C Asia,6.2,TRUE,trill,TRUE,FALSE
Northern Saami,sme,sma,rough,r̃oɑkkɑs,yes,CLICS,68.725,22.1113,Uralic,Finno-Ugric,Inner Asia,N-C Asia,6.2,TRUE,trill,TRUE,FALSE
Mari,mhr,mhr,rough,kozə'r̃a,no,CLICS,55.8307,48.405,Uralic,Finno-Ugric,Inner Asia,N-C Asia,6.2,TRUE,no trill,TRUE,FALSE
Nenets,yrk,yrk,rough,nasor̃tana,yes,CLICS,66.1775,71.0234,Uralic,Samoyedic,Inner Asia,N-C Asia,6.2,TRUE,trill,TRUE,FALSE
Nenets,yrk,yrk,rough,nasor̃pey,yes,CLICS,66.1775,71.0234,Uralic,Samoyedic,Inner Asia,N-C Asia,6.2,TRUE,trill,TRUE,FALSE
Udmurt,udm,udm,rough,šakɩr̃es,yes,CLICS,56.12921,52.63548,Uralic,Finno-Ugric,Inner Asia,N-C Asia,6.2,TRUE,NA,TRUE,FALSE
Udmurt,udm,udm,rough,vogɩr̃iyo,yes,CLICS,56.12921,52.63548,Uralic,Finno-Ugric,Inner Asia,N-C Asia,6.2,TRUE,NA,TRUE,FALSE
Bezhta,kap,NA,rough,qäčʼčʼö,yes,CLICS,42.1206,46.0332,Nakh-Daghestanian,Daghestanian,Greater Mesopotamia,W and SW Eurasia,6.2,TRUE,trill,FALSE,FALSE
Bezhta,kap,NA,rough,qöqilö,yes,CLICS,42.1206,46.0332,Nakh-Daghestanian,Daghestanian,Greater Mesopotamia,W and SW Eurasia,6.2,TRUE,trill,FALSE,TRUE
French,fra,fra,rough,rude,yes,CLICS,48,2,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,6.2,TRUE,trill,TRUE,FALSE
Panare,pbh,pbh,rough,t-ərəʔrə-če,no,CLICS,6.95035,-65.8483,Cariban,NA,NE South America,S America,6.2,TRUE,no trill,TRUE,FALSE
Wai Wai,waw,waw,rough,tu-turu-y,no,CLICS,1.50881,-59.1417,Cariban,NA,NE South America,S America,6.2,TRUE,no trill,TRUE,FALSE
Spanish,spa,spa,rough,áspero,yes,CLICS,40.4414,-1.11788,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,6.2,TRUE,mixed with trill,TRUE,FALSE
Catalan,cat,cat,rough,aspre,yes,CLICS,41.453,1.569,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,6.2,TRUE,mixed with trill,TRUE,FALSE
Portuguese,por,por,rough,áspero,no,CLICS,39.91,-8.1,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,6.2,TRUE,no trill,TRUE,FALSE
Romanian,ron,ron,rough,aspru,yes,CLICS,46.3913,24.2256,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,6.2,TRUE,trill,TRUE,FALSE
Breton,bre,bre,rough,rust,yes,CLICS,48.2452,-3.78934,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,6.2,TRUE,no rhotic,TRUE,FALSE
Danish,dan,dan,rough,ujævn,no,CLICS,54.8655,9.36284,Indo-European,Germanic,Europe,W and SW Eurasia,6.2,TRUE,NA,FALSE,FALSE
Swedish,swe,swe,rough,ojämn,no,CLICS,59.800634,17.389526,Indo-European,Germanic,Europe,W and SW Eurasia,6.2,TRUE,no trill,FALSE,FALSE
Swedish,swe,swe,rough,skrovlig,no,CLICS,59.800634,17.389526,Indo-European,Germanic,Europe,W and SW Eurasia,6.2,TRUE,no trill,TRUE,TRUE
Dutch,nld,nld,rough,oneffen,yes,CLICS,52,5,Indo-European,Germanic,Europe,W and SW Eurasia,6.2,TRUE,trill,FALSE,FALSE
German,deu,deu,rough,rauh,yes,CLICS,48.649,12.4676,Indo-European,Germanic,Europe,W and SW Eurasia,6.2,TRUE,trill,TRUE,FALSE
German,deu,deu,rough,uneben,yes,CLICS,48.649,12.4676,Indo-European,Germanic,Europe,W and SW Eurasia,6.2,TRUE,trill,FALSE,FALSE
Yiddish,ydd,ydd,rough,šorstik,yes,CLICS,51.75,19.42,Indo-European,Germanic,Europe,W and SW Eurasia,6.2,TRUE,mixed with trill,TRUE,FALSE
Lithuanian,lit,lit,rough,šiurkštùs,yes,CLICS,55.1429,23.9601,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,6.2,TRUE,trill,TRUE,FALSE
Lithuanian,lit,lit,rough,nelýgus,yes,CLICS,55.1429,23.9601,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,6.2,TRUE,trill,FALSE,TRUE
Lithuanian,lit,lit,rough,rupùs,yes,CLICS,55.1429,23.9601,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,6.2,TRUE,trill,TRUE,FALSE
Latvian,lav,lav,rough,rupjš,yes,CLICS,56.826108,24.309118,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,6.2,TRUE,NA,TRUE,FALSE
Bulgarian,bul,bul,rough,grápav,yes,CLICS,43.3646,25.047,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,6.2,TRUE,trill,TRUE,FALSE
Bulgarian,bul,bul,rough,grúb,yes,CLICS,43.3646,25.047,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,6.2,TRUE,trill,TRUE,FALSE
Czech,ces,ces,rough,drsný,yes,CLICS,49.873398,15.10437,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,6.2,TRUE,trill,TRUE,FALSE
Polish,pol,pol,rough,chropawy,yes,CLICS,51.8439,18.6255,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,6.2,TRUE,trill,TRUE,FALSE
Russian,rus,rus,rough,grubyj,yes,CLICS,59,50,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,6.2,TRUE,trill,TRUE,FALSE
Romani,rmy,rmy,rough,aspro,yes,CLICS,46.09,18.16,Indo-European,Indo-Iranian,Europe,W and SW Eurasia,6.2,TRUE,NA,TRUE,FALSE
Persian,pes,pes,rough,dorošt,yes,CLICS,32.9,53.3,Indo-European,Indo-Iranian,Greater Mesopotamia,W and SW Eurasia,6.2,TRUE,trill,TRUE,FALSE
Jamaican Creole (Limonese Creole dialect),jam,jam,rough,rɔf,no,CLICS,18.13,-77.2612,Jamaican Creole,NA,Mesoamerica,C America,6.2,TRUE,no trill,TRUE,FALSE
Basque,eus,eus,rough,lac̷,yes,CLICS,43.2787,-1.31622,Basque,NA,Europe,W and SW Eurasia,6.2,TRUE,mixed with trill,FALSE,TRUE
Polci,plj,plj,rough,woghshəp,yes,CLICS,10.0258,9.53362,Chadic,West Chadic,African Savannah,Africa,6.2,TRUE,NA,FALSE,FALSE
Nahuatl (Sierra de Zacapoaxtla variety),azz,ncj,rough,šihšipin-ti-k,no,CLICS,20.1554,-97.5556,Uto-Aztecan,Southern Uto-Aztecan,Mesoamerica,C America,6.2,TRUE,no rhotic,FALSE,FALSE
Nahuatl (Sierra de Zacapoaxtla variety),azz,ncj,rough,šašakač-ti-k,no,CLICS,20.1554,-97.5556,Uto-Aztecan,Southern Uto-Aztecan,Mesoamerica,C America,6.2,TRUE,no rhotic,FALSE,FALSE
Chatino (Zacatepec variety),ctp,ctp,rough,čeʔ,no,CLICS,16.08,-97.3069,Otomanguean,Zapotecan,Mesoamerica,C America,6.2,TRUE,no trill,FALSE,FALSE
Karok,kyh,kyh,rough,kúkuh,no,CLICS,41.8228,-123.315,Karok,NA,California,W N America,6.2,TRUE,no trill,FALSE,FALSE
Seri,sei,sei,rough,-i'nǣšx,no,CLICS,28.9877,-112.384,Seri,NA,Mesoamerica,C America,6.2,TRUE,no trill,FALSE,FALSE
Seri,sei,sei,rough,-i'pākaɬk,no,CLICS,28.9877,-112.384,Seri,NA,Mesoamerica,C America,6.2,TRUE,no trill,FALSE,FALSE
Maori,mri,mri,rough,tara-tara,no,CLICS,-38.2881,176.541,Austronesian,Malayo-Polynesian,Oceania,NG and Oceania,6.2,TRUE,no trill,TRUE,FALSE
Rapa Nui,rap,rap,rough,raʔa-raʔa,no,CLICS,-27.113,-109.342,Austronesian,Malayo-Polynesian,Oceania,NG and Oceania,6.2,TRUE,NA,TRUE,FALSE
Rapa Nui,rap,rap,rough,ra-raʔa,no,CLICS,-27.113,-109.342,Austronesian,Malayo-Polynesian,Oceania,NG and Oceania,6.2,TRUE,NA,TRUE,FALSE
Rapa Nui,rap,rap,rough,makiri,no,CLICS,-27.113,-109.342,Austronesian,Malayo-Polynesian,Oceania,NG and Oceania,6.2,TRUE,NA,TRUE,FALSE
Tongan,ton,ton,rough,petepete,no,CLICS,-21.17,-175.25,Austronesian,Malayo-Polynesian,Oceania,NG and Oceania,6.2,TRUE,no trill,FALSE,FALSE
Tuamotuan,pmt,pmt,rough,heo,no,CLICS,-16.17259,-146.321755,Austronesian,Malayo-Polynesian,Oceania,NG and Oceania,6.2,TRUE,NA,FALSE,FALSE
Muisca,chb,chb,rough,a-sik-ɨn maɣe,no,CLICS,6.24999,-74.1666,Chibchan,NA,NE South America,S America,6.2,TRUE,no trill,FALSE,FALSE
Páez,pbb,pbb,rough,šik,no,CLICS,2.61516,-76.31254,Paesan,NA,NE South America,S America,6.2,TRUE,no trill,FALSE,FALSE
Cayapa,cbi,cbi,rough,'bus'naʔ'c̷ulu,no,CLICS,0.71489,-79.0508,Barbacoan,NA,Andean,S America,6.2,TRUE,no trill,FALSE,TRUE
Cayapa,cbi,cbi,rough,'bui'-'hele,no,CLICS,0.71489,-79.0508,Barbacoan,NA,Andean,S America,6.2,TRUE,no trill,FALSE,TRUE
Embera,emp,emp,rough,ɨ'gɨa,no,CLICS,7.12761,-77.574,Choc�_,NA,Andean,S America,6.2,TRUE,mixed with trill,FALSE,FALSE
Epena,sja,sja,rough,ɨ'kʰɨa,no,CLICS,4.25877,-77.3566,Choc�_,NA,Andean,S America,6.2,TRUE,mixed with trill,FALSE,FALSE
Yuwana,yau,yau,rough,huluwaka,no,CLICS,5.63879,-65.4267,Hot�_,NA,NE South America,S America,6.2,TRUE,no trill,FALSE,TRUE
Yaruro,yae,yae,rough,i gaipa,no,CLICS,7.10677,-67.5996,Yaruro,NA,NE South America,S America,6.2,TRUE,no trill,FALSE,FALSE
Yanomámi,wca,wca,rough,rõki,no,CLICS,2.48999,-62.8522,Yanomaman,NA,NE South America,S America,6.2,TRUE,no trill,TRUE,FALSE
Yanomámi,wca,wca,rough,namo,no,CLICS,2.48999,-62.8522,Yanomaman,NA,NE South America,S America,6.2,TRUE,no trill,FALSE,FALSE
Cofán,con,con,rough,c̷ʰac̷ʰac̷ʰi,no,CLICS,0.276675,-77.0643,Cof��n,NA,Andean,S America,6.2,TRUE,no trill,FALSE,FALSE
Cofán,con,con,rough,c̷ʰac̷ʰariʔkʰo,no,CLICS,0.276675,-77.0643,Cof��n,NA,Andean,S America,6.2,TRUE,no trill,TRUE,FALSE
Tuyuca,tue,tue,rough,-bubiro,no,CLICS,0.39441,-70.043515,Tuc��noan,NA,NE South America,S America,6.2,TRUE,no trill,TRUE,FALSE
Aguaruna,agr,agr,rough,šuham,no,CLICS,-5.30044,-77.9218,Jivaroan,NA,Andean,S America,6.2,TRUE,no trill,FALSE,FALSE
Yagua,yad,yad,rough,wariwyunu-,no,CLICS,-3.42913,-72.2186,Yaguan,NA,NE South America,S America,6.2,TRUE,no trill,TRUE,FALSE
Goajiro,guc,guc,rough,yaľa-yaľa-sɨ,yes,CLICS,11.395566,-72.199791,Arawakan,Caribbean,NE South America,S America,6.2,TRUE,mixed with trill,FALSE,TRUE
Ignaciano,ign,ign,rough,'sesuki,no,CLICS,-15.1188,-65.3993,Arawakan,Bolivian,NE South America,S America,6.2,TRUE,no trill,FALSE,FALSE
Ignaciano,ign,ign,rough,'sesume,no,CLICS,-15.1188,-65.3993,Arawakan,Bolivian,NE South America,S America,6.2,TRUE,no trill,FALSE,FALSE
Trinitario,trn,trn,rough,-reru,no,CLICS,-15.3331,-65.4096,Arawakan,Bolivian,NE South America,S America,6.2,TRUE,no trill,TRUE,FALSE
Wapishana,wap,wap,rough,kʰaduraiẓaˀba-ʔu,no,CLICS,2.58744,-59.8021,Arawakan,NA,NE South America,S America,6.2,TRUE,no trill,TRUE,FALSE
Waurá,wau,wau,rough,kapic̷uka,no,CLICS,-13.296,-53.6971,Arawakan,Xingu (S. Brasilian),NE South America,S America,6.2,TRUE,no trill,FALSE,FALSE
Yavitero,yvt,yvt,rough,gaľu-hi,no,CLICS,2.9248440000000002,-67.438886,Arawakan,North Amazonian,NE South America,S America,6.2,TRUE,no trill,FALSE,TRUE
Aymara,ayr,ayr,rough,čʰankʰa,no,CLICS,-17,-68.5,Aymaran,NA,Andean,S America,6.2,TRUE,no trill,FALSE,FALSE
Chipaya,cap,cap,rough,č̣ʰax̣ta,no,CLICS,-18.73951,-67.89633,Chipaya,NA,Andean,S America,6.2,TRUE,no trill,FALSE,FALSE
Mosetén,cas,cas,rough,šek'tač,no,CLICS,-14.64448,-67.83756,Moset��n,NA,NE South America,S America,6.2,TRUE,no trill,FALSE,FALSE
Mosetén,cas,cas,rough,šek'tæs,no,CLICS,-14.64448,-67.83756,Moset��n,NA,NE South America,S America,6.2,TRUE,no trill,FALSE,FALSE
Cavineña,cav,cav,rough,c̷eke-da,no,CLICS,-13.3544,-66.6277,Pano-Tacanan,Tacanan,NE South America,S America,6.2,TRUE,no trill,FALSE,FALSE
Ese Ejja,ese,ese,rough,-šaʔa,no,CLICS,-11.7268,-67.515,Pano-Tacanan,Tacanan,NE South America,S America,6.2,TRUE,no rhotic,FALSE,FALSE
Tacana,tna,tna,rough,ď̶ebo-da,no,CLICS,-13.39249,-68.04056,Pano-Tacanan,Tacanan,NE South America,S America,6.2,TRUE,no trill,FALSE,FALSE
Tacana,tna,tna,rough,ď̶aka-ď̶aka,no,CLICS,-13.39249,-68.04056,Pano-Tacanan,Tacanan,NE South America,S America,6.2,TRUE,no trill,FALSE,FALSE
Tacana,tna,tna,rough,ď̶eoda,no,CLICS,-13.39249,-68.04056,Pano-Tacanan,Tacanan,NE South America,S America,6.2,TRUE,no trill,FALSE,FALSE
Itonama,ito,ito,rough,kˀapuluʔna,no,CLICS,-12.80431,-64.35748,Itonama,NA,NE South America,S America,6.2,TRUE,no trill,FALSE,TRUE
Movima,mzp,mzp,rough,ča-puh-ni,no,CLICS,-13.8115,-65.6348,Movima,NA,NE South America,S America,6.2,TRUE,no trill,FALSE,FALSE
Aché,guq,guq,rough,kuru,no,CLICS,-25.5865,-56.4697,Tupian,Tupi-Guaran�_,SE South America,S America,6.2,TRUE,no trill,TRUE,FALSE
Chiriguano,gui,gui,rough,haiᵐbe,no,CLICS,-20.42,-63.37,Tupian,Tupi-Guaran�_,SE South America,S America,6.2,TRUE,no trill,FALSE,FALSE
Sirionó,srq,srq,rough,eraašɨ̃,no,CLICS,-15.5298,-63.9688,Tupian,Tupi-Guaran�_,NE South America,S America,6.2,TRUE,no trill,TRUE,FALSE
Wayampi,oym,oym,rough,kalala,no,CLICS,1.73817,-52.6887,Tupian,Tupi-Guaran�_,NE South America,S America,6.2,TRUE,no trill,FALSE,TRUE
Kaingáng,kgp,kgp,rough,kaΦãy,no,CLICS,-27.7671,-52.5394,Macro-Ge,Ge,SE South America,S America,6.2,TRUE,no trill,FALSE,FALSE
Ayoreo,ayo,ayo,rough,čoo 'čiki 'čiki,no,CLICS,-19.220055,-60.217495,Zamucoan,NA,SE South America,S America,6.2,TRUE,no trill,FALSE,FALSE
Mocoví,moc,moc,rough,se n-al-a-ʔtaʔ,no,CLICS,-28.097,-60.4145,Guaicuruan,NA,SE South America,S America,6.2,TRUE,no trill,FALSE,TRUE
Kunza,kuz,kuz,rough,ckatchacka,no,CLICS,-23,-69,Atacame��o,NA,Andean,S America,6.2,TRUE,no trill,FALSE,FALSE
Kunza,kuz,kuz,rough,ca-cha-ca,no,CLICS,-23,-69,Atacame��o,NA,Andean,S America,6.2,TRUE,no trill,FALSE,FALSE
Selknam,ona,ona,rough,čou tˀam,no,CLICS,-54,-68.5,Chon,NA,SE South America,S America,6.2,TRUE,no trill,FALSE,FALSE
Toba,tob,tob,rough,kesaḳ,no,CLICS,-23.77,-61.96,Guaicuruan,NA,SE South America,S America,6.2,TRUE,no trill,FALSE,FALSE
Central Thai,tha,tha,rough,ja:p.2,no,CLICS,14.192,100.671,Tai-Kadai,NA,Southeast Asia,S/SE Asia,6.2,TRUE,no trill,FALSE,FALSE
Central Thai,tha,tha,rough,khruʔ.2-khraʔ.2 maj.3 riap.3,no,CLICS,14.192,100.671,Tai-Kadai,NA,Southeast Asia,S/SE Asia,6.2,TRUE,no trill,TRUE,FALSE
Thai,tha,tha,rough,ja:p.8,no,CLICS,6.85668,99.7031,Tai-Kadai,NA,Southeast Asia,S/SE Asia,6.2,TRUE,no trill,FALSE,FALSE
Thai,tha,tha,rough,ta.5 luk.5,no,CLICS,6.85668,99.7031,Tai-Kadai,NA,Southeast Asia,S/SE Asia,6.2,TRUE,no trill,FALSE,TRUE
Southern Kam,doc; kmc,NA,rough,mut.323,no,CLICS,25.8874,109.222,Tai-Kadai,NA,Southeast Asia,S/SE Asia,6.2,TRUE,no trill,FALSE,FALSE
Southern Kam,doc; kmc,NA,rough,qe.212 ljân.55,no,CLICS,25.8874,109.222,Tai-Kadai,NA,Southeast Asia,S/SE Asia,6.2,TRUE,no trill,FALSE,TRUE
Ingush,inh,inh,rough,oxca,no,CLICS,43.11,45.03,Nakh-Daghestanian,Nakh,Greater Mesopotamia,W and SW Eurasia,6.2,TRUE,no trill,FALSE,FALSE
Tsova-Tush,bbl,bbl,rough,uhāmur,yes,CLICS,42.1806,45.344,Nakh-Daghestanian,Nakh,Greater Mesopotamia,W and SW Eurasia,6.2,TRUE,trill,TRUE,FALSE
Bengali,ben,ben,rough,asamatala,no,CLICS,24,90,Indo-European,Indo-Iranian,Indic,S/SE Asia,6.2,TRUE,no trill,FALSE,TRUE
Khasi,kha,kha,rough,sohkhruh-sohkhrâm,yes,CLICS,24.977,91.9998,Austroasiatic,Northern Mon-Khmer,Indic,S/SE Asia,6.2,TRUE,trill,TRUE,FALSE
Marathi,mar,mar,rough,kʰarabarit̪,no,CLICS,17.9344,76.6665,Indo-European,Indo-Iranian,Indic,S/SE Asia,6.2,TRUE,no trill,TRUE,FALSE
Nepali,nep,nep,rough,khasrō,yes,CLICS,27.5947033333,87.6200833333,Indo-European,Indo-Iranian,Indic,S/SE Asia,6.2,TRUE,no trill,TRUE,FALSE
Punjabi,pnb,pan,rough,rukhā,no,CLICS,30.0948,75.3474,Indo-European,NA,Indic,S/SE Asia,6.2,TRUE,mixed with trill,TRUE,FALSE
Punjabi,pnb,pan,rough,khurdarā,no,CLICS,30.0948,75.3474,Indo-European,NA,Indic,S/SE Asia,6.2,TRUE,mixed with trill,TRUE,FALSE
Tamil,tam,tam,rough,karaṭumūraṭāṉa,no,CLICS,10.520219,78.825989,Dravidian,South Dravidian,Indic,S/SE Asia,6.2,TRUE,no trill,TRUE,FALSE
Telugu,tel,tel,rough,cittu,no,CLICS,16.4529,78.7024,Dravidian,South Dravidian,Indic,S/SE Asia,6.2,TRUE,no trill,FALSE,FALSE
Tibetan,bod,bod,rough,rtsub mo,yes,CLICS,28.3681,90.1872,Sino-Tibetan,Bodic,Inner Asia,N-C Asia,6.2,TRUE,trill,TRUE,FALSE
Bulang,blr,blr,rough,sa.31 phuh.51 sa.31 phah.51,yes,CLICS,22.0092,99.7405,Austroasiatic,Northern Mon-Khmer,Southeast Asia,S/SE Asia,6.2,TRUE,trill,FALSE,FALSE
